sid,kf_mean_error,kf_std_error,kf_forecast_count,lead_time_hours,null_mean_error,null_std_error,null_forecast_count,basin,nature,start_time,end_time,lat,lon,better_model
1871052S11095,34.04161630784831,39.155071372075916,30,6,43.70246068931279,52.33800296272033,30,SI,NR,1871-02-21 06:00:00,1871-02-25 06:00:00,-10.5,94.7,Kalman Filter
1871080S15108,79.96654392923733,96.24132760286773,25,6,56.562001407579146,63.54303609538481,25,SI,NR,1871-03-20 18:00:00,1871-03-25 06:00:00,-15.3,108.2,Null Model
1871182S04095,112.00164160280325,113.6641251244191,30,6,93.56286966008273,105.54823836337144,30,SI,NR,1871-07-01 06:00:00,1871-07-05 06:00:00,-4.2,94.8,Null Model
1871228N31312,44.02918759881864,57.855410050652,30,6,56.276586857174784,64.35516834919767,30,,TS,1871-08-16 00:00:00,1871-08-19 12:00:00,31.3,-47.7,Kalman Filter
1871237N18325,81.66820555361362,100.14854783143493,30,6,69.84105726170019,85.7400737661933,30,,TS,1871-08-24 12:00:00,1871-09-01 12:00:00,17.5,-35.0,Null Model
1871243N19317,79.14088622113216,88.55560356641213,30,6,78.47197988765471,90.22031167452349,30,,TS,1871-08-30 12:00:00,1871-09-10 12:00:00,19.4,-43.3,Null Model
1871247N28277,157.16457433923352,178.93432751702073,30,6,128.70842512342492,148.4914385463824,30,,TS,1871-09-04 06:00:00,1871-09-10 00:00:00,27.5,-83.0,Null Model
1871249N16318,125.32267273342451,205.8531302664059,30,6,102.35032433033142,164.41574685937906,30,,TS,1871-09-05 12:00:00,1871-09-14 18:00:00,16.0,-42.5,Null Model
1871259N17273,38.53215465087811,52.42360356427212,10,6,38.53215465087811,52.42360356427212,10,,TS,1871-09-16 00:00:00,1871-09-18 06:00:00,16.5,-87.5,Kalman Filter
1871266N11315,97.44399657292266,128.83125233425108,30,6,92.84985365493067,122.45160373896958,30,,TS,1871-09-23 00:00:00,1871-10-01 12:00:00,10.5,-45.0,Null Model
1871283N23302,422.7877726131008,490.5450143520471,25,6,350.4711886361433,438.83119465441825,25,,TS,1871-10-10 00:00:00,1871-10-13 06:00:00,22.7,-58.0,Null Model
1871289N15294,146.77274251607702,329.66303943174717,30,6,145.06854006016704,288.33980002600094,30,,TS,1871-10-15 18:00:00,1871-10-21 00:00:00,14.5,-65.7,Null Model
1871305S04460,31.615367482637698,30.882560673615327,30,6,39.000451665843165,39.60611677174923,30,SI,NR,1871-10-31 18:00:00,1871-11-04 06:00:00,-4.0,100.4,Kalman Filter
1872032S12085,89.5231274837792,122.11914886753556,30,6,82.75969468434752,121.25228964178308,30,SI,NR,1872-02-01 06:00:00,1872-02-14 06:00:00,-12.3,85.3,Null Model
1872032S15434,87.53240358567564,118.67094291862034,25,6,79.72194814492168,111.90404125030123,25,SI,NR,1872-01-31 18:00:00,1872-02-05 06:00:00,-14.9,73.9,Null Model
1872039S12085,97.70891649658337,207.8883019768903,30,6,87.20614018950825,195.5386251703201,30,SI,NR,1872-02-07 18:00:00,1872-02-19 06:00:00,-12.3,85.2,Null Model
1872046S13104,54.097843715174946,70.06770992843528,30,6,42.70028145461547,45.59046345888045,30,SI,NR,1872-02-14 18:00:00,1872-02-18 06:00:00,-13.3,104.3,Null Model
1872122S14066,268.6551102857163,325.10729145875627,30,6,238.91959125791576,319.8497087174742,30,SI,NR,1872-05-01 06:00:00,1872-05-05 06:00:00,-13.9,65.9,Null Model
1872122S14426,199.50823229197925,257.6013568641091,20,6,163.6369597709284,223.11881446567753,20,SI,NR,1872-04-30 18:00:00,1872-05-03 06:00:00,-14.0,66.0,Null Model
1872191N25268,80.04864123955781,86.59261732385725,30,6,79.64254272760122,91.16992406461183,30,,TS,1872-07-09 00:00:00,1872-07-13 18:00:00,24.7,-91.8,Null Model
1872241N36296,156.04981485964404,189.8999278911668,30,6,142.11680175450962,185.98552901374697,30,,TS,1872-08-27 12:00:00,1872-08-31 12:00:00,36.0,-64.0,Null Model
1872243N29299,104.19875234746729,128.2835768164934,35,6,100.57688444663283,122.26874146899863,35,,TS,1872-08-30 03:00:00,1872-09-03 12:00:00,29.2,-61.3,Null Model
1872274N13328,147.55825669749,246.90917115825366,30,6,137.6164782007673,235.50264613120677,30,,TS,1872-09-30 00:00:00,1872-10-06 18:00:00,13.0,-31.7,Null Model
1872280N18291,137.0898039341,252.219820304096,25,6,129.0716176414139,206.12604334748835,25,,TS,1872-10-05 12:00:00,1872-10-12 12:00:00,17.5,-68.8,Null Model
1872296N23271,158.82916665149122,151.44744847577638,30,6,175.3789272811824,177.27095735951553,30,,TS,1872-10-22 00:00:00,1872-10-28 06:00:00,23.4,-89.3,Kalman Filter
1873021S17054,47.55359294925764,38.82342964932849,30,6,43.96470317439407,37.18246794327655,30,SI,NR,1873-01-21 06:00:00,1873-01-29 06:00:00,-17.4,53.8,Null Model
1873032S12076,67.47212481595714,82.45787910991587,30,6,66.2388608514934,82.83757621774343,30,SI,NR,1873-02-01 06:00:00,1873-02-10 06:00:00,-11.8,76.2,Null Model
1873070S10448,92.63494247054977,94.39527661850128,30,6,90.44436187861733,90.7338799683145,30,SI,NR,1873-03-10 18:00:00,1873-03-14 06:00:00,-9.9,87.8,Null Model
1873256N13296,181.22133441864753,339.7865297323263,30,6,137.9667395889047,259.0125562136886,30,,TS,1873-09-12 12:00:00,1873-09-21 18:00:00,13.0,-64.0,Null Model
1873265N22274,173.2934680350165,235.03518541090682,35,6,159.96681197072112,219.64419666682366,35,,TS,1873-09-22 00:00:00,1873-09-24 18:00:00,22.2,-86.1,Null Model
1874042S13080,87.2086922142306,108.91785317018365,30,6,80.45885650515054,105.7278551574205,30,SI,NR,1874-02-11 06:00:00,1874-02-17 06:00:00,-12.6,79.5,Null Model
1874268N18274,139.71285058968306,175.34824787928616,30,6,146.8863163490315,177.28513276921672,30,,TS,1874-09-25 00:00:00,1874-10-01 06:00:00,17.5,-86.4,Kalman Filter
1874304N14283,59.067154327992306,66.82232090814622,30,6,58.01258395669927,70.80134005767995,30,,TS,1874-10-31 00:00:00,1874-11-04 18:00:00,14.4,-77.2,Null Model
1875011S13061,22.546269360875314,21.95502224165698,25,6,30.24684366318387,32.42277310476633,25,SI,NR,1875-01-11 06:00:00,1875-01-18 06:00:00,-13.0,60.9,Kalman Filter
1875011S14076,28.085139498431595,34.802775116023,30,6,42.38356948900169,46.30004264606448,30,SI,NR,1875-01-11 06:00:00,1875-01-20 06:00:00,-13.7,76.0,Kalman Filter
1875060S17448,153.2032657466022,132.9201455041356,20,6,157.87423822178897,161.3895683827111,20,SI,NR,1875-02-28 18:00:00,1875-03-03 06:00:00,-17.3,87.8,Kalman Filter
1875243N14330,167.19861536592913,254.2617800155616,30,6,151.91541334236342,244.85880507290398,30,,TS,1875-08-30 12:00:00,1875-09-11 18:00:00,14.0,-30.0,Null Model
1875246N12333,140.8140988144941,315.125977511021,30,6,144.40091944449517,304.35215963762744,30,,TS,1875-09-02 12:00:00,1875-09-19 18:00:00,11.5,-27.3,Kalman Filter
1875259N33318,71.13020787349635,96.54036784230773,30,6,77.82790920271783,104.64919875794274,30,,TS,1875-09-15 12:00:00,1875-09-21 12:00:00,32.5,-42.0,Kalman Filter
1875285N27285,142.76807951660052,255.95392311907796,30,6,131.1370972848909,248.68690494088406,30,,TS,1875-10-12 00:00:00,1875-10-16 18:00:00,27.3,-74.8,Null Model
1876071S16083,89.12787362570141,102.94502593193766,30,6,65.26940240456383,66.54116248744276,30,SI,NR,1876-03-10 18:00:00,1876-03-14 06:00:00,-16.0,82.5,Null Model
1876231N14303,40.93109014579953,45.614180693330205,30,6,42.30031737626239,47.92520398793751,30,,TS,1876-08-17 12:00:00,1876-08-25 12:00:00,13.6,-57.5,Kalman Filter
1876247N14325,102.34785171881057,155.65724643473033,30,6,96.68191682685807,156.11732085826645,30,,TS,1876-09-02 12:00:00,1876-09-11 12:00:00,13.5,-35.5,Null Model
1876254N15320,199.70598592847222,266.0575569572694,30,6,162.3916947299266,230.38590363735145,30,,TS,1876-09-10 00:00:00,1876-09-20 12:00:00,15.0,-40.2,Null Model
1876273N12301,163.86653626874104,167.32072287341273,10,6,121.75188033023555,133.62148180650766,10,,TS,1876-09-29 00:00:00,1876-10-01 06:00:00,11.5,-58.8,Null Model
1876285N11279,82.10973694719654,97.52104853311764,25,6,86.97667617090552,92.15309718766642,25,,TS,1876-10-10 12:00:00,1876-10-25 12:00:00,10.7,-81.2,Kalman Filter
1877042S14078,115.298368243353,126.10726207182302,30,6,109.88202983026888,121.25336634019438,30,SI,TS,1877-02-11 00:00:00,1877-02-16 06:00:00,-13.7,77.7,Null Model
1877042S18059,44.03292903140757,60.23254777313594,25,6,45.564775523392285,66.06130897082437,25,SI,NR,1877-02-11 06:00:00,1877-02-18 06:00:00,-18.0,58.8,Kalman Filter
1877046S12079,100.63032094548069,112.77400485813894,25,6,82.36820109134716,97.86793248901202,25,SI,NR,1877-02-14 18:00:00,1877-02-19 06:00:00,-12.4,78.9,Null Model
1877129S08088,19.75883759932152,14.077549785595942,30,6,31.564869929697625,24.600602845161458,30,SI,TS,1877-05-09 00:00:00,1877-05-13 00:00:00,-8.3,87.7,Kalman Filter
1877135N10083,96.51627918131906,127.55594238134006,30,6,118.67644359393402,136.91501350514508,30,NI,TS,1877-05-15 00:00:00,1877-05-22 03:00:00,9.9,82.9,Kalman Filter
1877213N23288,271.2626661839668,330.7340038552074,30,6,225.01735168388626,301.5458023873676,30,,TS,1877-08-01 00:00:00,1877-08-05 06:00:00,23.1,-72.1,Null Model
1877218N21090,22.353370238788397,10.000478468848177,5,6,32.87771201454641,8.801816087534663,5,NI,TS,1877-08-06 00:00:00,1877-08-08 03:00:00,20.6,89.5,Kalman Filter
1877230N20091,59.227579017928406,58.87305678636402,5,6,74.88338252772698,70.4787760717968,5,NI,TS,1877-08-18 00:00:00,1877-08-20 03:00:00,20.4,90.5,Kalman Filter
1877237N30302,44.28966678557265,73.15045447049764,30,6,49.524155764918724,77.22776103583254,30,,TS,1877-08-24 12:00:00,1877-08-30 12:00:00,29.8,-57.6,Kalman Filter
1877247N14341,54.244289106252296,50.67904477336456,30,6,48.68214087326051,49.4677347130674,30,,TS,1877-09-03 18:00:00,1877-09-24 18:00:00,14.4,-19.0,Null Model
1877257N22268,69.34889793104546,76.33335731760997,30,6,59.046521277562256,72.54514794884233,30,,TS,1877-09-14 00:00:00,1877-09-21 18:00:00,21.5,-92.0,Null Model
1877259N26310,101.22694646999214,138.21567114327786,30,6,99.40120169882519,123.84836719167869,30,,TS,1877-09-16 00:00:00,1877-09-22 18:00:00,25.5,-50.5,Null Model
1878011S19054,132.41679376041708,135.5613908893737,30,6,101.4479129050592,114.21562705816383,30,SI,NR,1878-01-11 06:00:00,1878-01-15 06:00:00,-18.5,54.2,Null Model
1878101S10067,166.80194610492083,174.02109042448117,30,6,145.28943882292987,167.62299521211605,30,SI,NR,1878-04-11 06:00:00,1878-04-16 06:00:00,-9.9,66.5,Null Model
1878188N18299,59.82670517413783,80.44907318532405,30,6,52.08636831338997,74.49185846978675,30,,TS,1878-07-07 06:00:00,1878-07-12 12:00:00,17.7,-61.3,Null Model
1878202N18087,79.80303145968628,128.56787919750096,30,6,69.13459524624768,110.56425405305887,30,NI,TS,1878-07-21 00:00:00,1878-07-30 03:00:00,17.8,86.5,Null Model
1878220N15300,80.87389961733389,109.73637775362708,30,6,76.69458593051588,108.8558601567896,30,,TS,1878-08-08 00:00:00,1878-08-19 06:00:00,15.0,-60.5,Null Model
1878256N19090,87.14966771081946,116.68694952526388,30,6,101.34148242096965,136.8650552961173,30,NI,TS,1878-09-13 00:00:00,1878-09-20 03:00:00,19.1,89.8,Kalman Filter
1878283N18342,103.49150919510681,121.47417210001409,25,6,104.32548705296102,128.57249781919535,25,,TS,1878-10-10 06:00:00,1878-10-19 18:00:00,18.1,-17.8,Kalman Filter
1878289N41316,301.1302875410145,435.9311761656269,25,6,299.2059863042507,442.4587168765266,25,,ET,1878-10-15 15:00:00,1878-10-18 06:00:00,41.0,-44.2,Null Model
1878301N15084,29.43481579375034,30.103796780307665,5,6,65.93806989394365,58.095466941853346,5,NI,TS,1878-10-28 00:00:00,1878-10-30 03:00:00,14.8,84.2,Kalman Filter
1878329N17310,102.96087543490133,117.07914727264031,30,6,88.59941853627566,102.66767267356029,30,,TS,1878-11-25 00:00:00,1878-12-02 18:00:00,17.0,-50.0,Null Model
1879043S13058,141.27632366580488,145.03742022170235,40,6,124.00586396414765,133.87723293935204,40,SI,TS,1879-02-12 00:00:00,1879-02-15 00:00:00,-12.9,57.7,Null Model
1879149N21087,76.99104070902345,92.89889639648906,45,6,79.41246862413938,89.86139231819112,45,NI,TS,1879-05-29 00:00:00,1879-06-01 03:00:00,20.6,87.4,Kalman Filter
1879225N13302,258.61617977319105,348.32290538271303,25,6,240.07068599494542,322.83852783899175,25,,TS,1879-08-12 12:00:00,1879-08-20 18:00:00,13.1,-57.6,Null Model
1879228N13341,77.21728547944207,135.71064763064643,30,6,90.76664535197853,148.05259131541962,30,,TS,1879-08-15 18:00:00,1879-08-31 18:00:00,12.5,-18.7,Kalman Filter
1879284N19092,78.85679498030916,103.08045322141709,30,6,86.32422292090081,108.76151076888655,30,NI,TS,1879-10-11 00:00:00,1879-10-15 03:00:00,19.2,92.0,Kalman Filter
1879285N11308,111.71011276109897,142.3137243823184,30,6,101.48927887315588,140.2465605422439,30,,TS,1879-10-11 12:00:00,1879-10-20 12:00:00,11.0,-52.0,Null Model
1879305N15097,23.49364638812084,23.61344437859728,30,6,38.27828892949792,38.79296801593604,30,NI,TS,1879-11-01 00:00:00,1879-11-05 03:00:00,15.4,97.0,Kalman Filter
1879309N21332,244.59517464001644,256.76580079001985,30,6,179.8556452178709,236.80314490139068,30,,ET,1879-11-05 00:00:00,1879-11-12 12:00:00,21.0,-28.0,Null Model
1879345S16059,73.04740951102528,75.36990807653518,20,6,74.07885024977644,85.3426556445348,20,SI,NR,1879-12-10 18:00:00,1879-12-13 06:00:00,-15.7,59.3,Kalman Filter
1880001S08060,29.355117627726806,40.44764581583636,30,6,40.30611942802913,53.459644845259234,30,SI,NR,1880-01-01 06:00:00,1880-01-09 06:00:00,-7.5,59.8,Kalman Filter
1880043S13088,31.43678995135411,19.12463004487345,30,6,50.65299473735342,35.24062076231585,30,SI,TS,1880-02-12 00:00:00,1880-02-17 00:00:00,-12.7,87.7,Kalman Filter
1880052S11089,29.362525887766214,37.93705630296404,25,6,52.749216669321164,43.549058012555236,25,SI,NR,1880-02-21 06:00:00,1880-02-28 06:00:00,-11.2,89.1,Kalman Filter
1880153N20089,58.8330306658028,59.99117948368531,45,6,59.05516877103903,60.033961189662016,45,NI,TS,1880-06-01 00:00:00,1880-06-04 03:00:00,19.8,88.9,Kalman Filter
1880230N15342,73.52378749245537,73.32269699376452,25,6,74.32403941855273,81.23793553736085,25,,TS,1880-08-17 06:00:00,1880-09-02 12:00:00,14.7,-17.9,Kalman Filter
1880235N13333,96.61052382745659,129.38212366749204,30,6,103.70307822946734,140.06449164941665,30,,TS,1880-08-22 06:00:00,1880-09-04 18:00:00,13.3,-27.5,Kalman Filter
1880248N22283,142.57742887227406,196.44988807538223,30,6,110.81456121567213,173.64984124715778,30,,TS,1880-09-04 00:00:00,1880-09-14 12:00:00,21.8,-77.0,Null Model
1880250N24271,227.50906811600584,273.1831746516028,30,6,279.69199738912846,346.2725431085442,30,,TS,1880-09-06 00:00:00,1880-09-11 18:00:00,23.9,-88.6,Kalman Filter
1880257N19089,49.39761881047678,67.73545468847283,25,6,58.11574424765548,73.29511248554903,25,NI,TS,1880-09-13 00:00:00,1880-09-18 03:00:00,18.7,88.5,Kalman Filter
1880271N23317,194.59293593344657,276.5486709651849,30,6,171.85039262766452,256.5988382644572,30,,TS,1880-09-27 00:00:00,1880-10-11 00:00:00,23.2,-43.5,Null Model
1880279N18275,153.50653942317953,178.01924849851076,30,6,171.738488522716,203.8102860221867,30,,TS,1880-10-05 00:00:00,1880-10-10 18:00:00,18.2,-85.1,Kalman Filter
1880284N24295,97.20150322002328,141.77868740010734,30,6,108.50713841424293,136.54406069981704,30,,TS,1880-10-09 12:00:00,1880-10-16 18:00:00,23.5,-65.0,Kalman Filter
1880287N17085,155.90386191436363,209.4757660810339,5,6,155.90386191436363,209.4757660810339,5,NI,TS,1880-10-13 00:00:00,1880-10-15 03:00:00,16.9,85.4,Kalman Filter
1880295N27285,181.67849936054756,239.45961878237125,25,6,174.591447468755,231.9334766978073,25,,TS,1880-10-20 12:00:00,1880-10-24 18:00:00,27.1,-75.3,Null Model
1881021S14057,56.60122675460497,57.941203715388,30,6,56.51219094710684,54.79928188762485,30,SI,NR,1881-01-21 06:00:00,1881-01-29 06:00:00,-14.2,57.3,Null Model
1881070S21053,50.081302804211504,62.643458967433745,25,6,30.440493544413265,43.77667165855245,25,SI,NR,1881-03-10 18:00:00,1881-03-15 06:00:00,-21.3,53.3,Null Model
1881121S06096,86.29953526041497,88.66633987870985,30,6,73.49580879070416,80.74940116144515,30,SI,NR,1881-05-01 06:00:00,1881-05-06 06:00:00,-6.2,95.6,Null Model
1881154N20089,93.23999999999992,126.70541819511891,5,6,93.23999999999992,126.70541819511891,5,NI,TS,1881-06-03 00:00:00,1881-06-05 03:00:00,20.1,88.6,Kalman Filter
1881157N21088,170.17456386169778,170.66092454974117,45,6,149.82240693997178,159.75428291890393,45,NI,TS,1881-06-06 00:00:00,1881-06-09 03:00:00,20.8,87.5,Null Model
1881194N21090,181.67418919815455,282.39774446825595,25,6,142.50410833821903,229.93082829731708,25,NI,TS,1881-07-13 00:00:00,1881-07-18 03:00:00,20.5,90.2,Null Model
1881208N35286,118.72667286271954,140.73670160600074,25,6,100.35563005326836,131.66032159557835,25,,TS,1881-07-26 12:00:00,1881-08-03 18:00:00,34.5,-73.7,Null Model
1881223N16329,94.57085851666851,106.95716143640226,25,6,102.58318082278004,112.37701638769248,25,,TS,1881-08-11 00:00:00,1881-08-21 18:00:00,16.0,-31.0,Kalman Filter
1881224N26271,88.36942940703065,88.25380082220065,25,6,92.40409961469071,92.20153758797898,25,,TS,1881-08-11 12:00:00,1881-08-14 18:00:00,25.6,-88.7,Kalman Filter
1881228N20273,171.86620861564705,172.27767597992607,30,6,176.63006380243579,180.83008715679327,30,,TS,1881-08-16 00:00:00,1881-08-22 12:00:00,20.2,-87.0,Kalman Filter
1881233N17303,87.53839687458806,125.29319852884791,30,6,87.35915636627125,109.12311662691823,30,,TS,1881-08-21 00:00:00,1881-08-30 06:00:00,16.9,-56.8,Null Model
1881236N15323,66.64907404912414,106.25034836267773,30,6,64.090920707933,106.60539741125805,30,,TS,1881-08-23 12:00:00,1881-09-06 12:00:00,14.5,-37.5,Null Model
1881247N13306,122.46880577745682,137.5786388411114,30,6,122.34831390961828,140.55102041866817,30,,TS,1881-09-03 12:00:00,1881-09-11 18:00:00,13.0,-54.0,Null Model
1881254N20089,396.559231341237,433.1237388209569,45,6,384.9305155628598,449.7971953595599,45,NI,TS,1881-09-11 00:00:00,1881-09-14 03:00:00,20.3,88.7,Null Model
1881277N17085,78.18200205885157,79.84733057778116,25,6,79.56711810066106,97.00096619906535,25,NI,TS,1881-10-04 00:00:00,1881-10-09 03:00:00,17.3,84.6,Kalman Filter
1881290N12318,258.7422966704172,408.97083235002304,30,6,274.8021499408913,411.09722769894336,30,,TS,1881-10-16 12:00:00,1881-10-24 12:00:00,12.0,-42.0,Kalman Filter
1881313N20303,183.34178240969572,242.40909519278466,25,6,151.01390869997044,237.4476223063883,25,,TS,1881-11-09 00:00:00,1881-11-18 12:00:00,20.0,-57.0,Null Model
1882001S17079,126.57757941539572,128.35814025298146,40,6,101.54087536622242,109.04548100626614,40,SI,NR,1882-01-01 06:00:00,1882-01-04 06:00:00,-16.5,79.0,Null Model
1882009S17079,123.9966182560288,129.26680439767145,40,6,100.32805477115453,110.99782083308959,40,SI,TS,1882-01-09 00:00:00,1882-01-12 00:00:00,-16.5,79.0,Null Model
1882039S14069,70.09611825987594,90.0788159900938,25,6,61.352050659802515,67.2827469168712,25,SI,NR,1882-02-07 18:00:00,1882-02-12 06:00:00,-14.1,69.0,Null Model
1882042S13071,74.08705822249375,79.98842099013075,30,6,72.17372938632505,78.86066988420443,30,SI,NR,1882-02-11 06:00:00,1882-02-16 06:00:00,-13.4,70.9,Null Model
1882043S16078,192.99659128300885,200.82204955578635,40,6,156.39028694214127,170.97496848893763,40,SI,TS,1882-02-12 00:00:00,1882-02-15 00:00:00,-16.3,77.7,Null Model
1882052S16079,152.68741208639466,161.1117153647821,30,6,131.76949817367245,153.32043644930388,30,SI,NR,1882-02-21 06:00:00,1882-02-26 06:00:00,-15.8,79.3,Null Model
1882069S15062,67.62637307223066,81.2833495095879,40,6,59.8498050380304,78.5326296546595,40,SI,TS,1882-03-10 00:00:00,1882-03-13 00:00:00,-15.3,62.2,Null Model
1882199N21089,238.86043995761602,254.526414915688,25,6,233.91193234222075,248.17574584460516,25,NI,TS,1882-07-18 00:00:00,1882-07-23 03:00:00,20.5,88.7,Null Model
1882204N20089,96.09789730734941,94.2398952531758,45,6,93.16182997635009,107.2668340823268,45,NI,TS,1882-07-23 00:00:00,1882-07-26 03:00:00,20.0,88.5,Null Model
1882244N19296,66.32068412928096,72.99463811205057,25,6,62.66845649292414,67.25646748440447,25,,TS,1882-09-01 00:00:00,1882-09-13 12:00:00,19.0,-64.0,Null Model
1882267N30283,170.33210519722888,200.9876614641424,30,6,148.73532991224957,179.97706134824622,30,,TS,1882-09-24 00:00:00,1882-09-28 18:00:00,30.3,-76.8,Null Model
1882285N13085,30.380648283567325,28.932519967154107,25,6,43.6819372500629,36.44998268142388,25,NI,TS,1882-10-12 00:00:00,1882-10-17 03:00:00,13.2,85.3,Kalman Filter
1882298N20312,423.7039106926246,469.81453676262,30,6,350.7167630239811,430.54263079584564,30,,TS,1882-10-24 12:00:00,1882-10-28 12:00:00,19.5,-48.0,Null Model
1882300N11089,28.689918774482663,27.686682852718203,25,6,42.64160155226838,45.41996301785804,25,NI,TS,1882-10-27 00:00:00,1882-11-01 03:00:00,10.5,88.8,Kalman Filter
1883021S22057,162.24127828052906,177.6650126703841,30,6,150.04015764250144,174.81710018407318,30,SI,NR,1883-01-21 06:00:00,1883-01-27 06:00:00,-22.3,56.7,Null Model
1883021S26054,132.5279474158711,132.86773554131622,40,6,100.64463459837864,106.97792915847697,40,SI,NR,1883-01-21 06:00:00,1883-01-24 06:00:00,-26.4,54.0,Null Model
1883070S11093,69.77682335565058,71.41406605312095,40,6,64.36531495863255,71.72255874564271,40,SI,TS,1883-03-11 00:00:00,1883-03-14 00:00:00,-11.4,93.2,Null Model
1883070S16053,148.13317114963112,176.07569563750238,30,6,124.6218647695294,135.45869476232184,30,SI,TS,1883-03-11 00:00:00,1883-03-15 00:00:00,-16.3,53.1,Null Model
1883080S10453,76.99713079068042,74.51553425610814,30,6,66.88731135872708,72.85751485852508,30,SI,NR,1883-03-20 18:00:00,1883-03-24 06:00:00,-10.4,93.1,Null Model
